@relation pizzarequests

@attribute PostEdited {0,1}
@attribute NumberOfUpVotes numeric
@attribute NumberofDownVotes numeric
@attribute CommentsOnRequest numeric
@attribute CommentsOnRetrieval numeric
@attribute WordScore numeric
@attribute TitleScore numeric
@attribute class {0,1}

@data
"0","6.0","4.0","27.0","33.0","10588","1873","1"
"0","1.0","0.0","73.0","236.0","13956","857","1"
"0","3.0","2.0","20.0","60.0","15330","0","1"
"0","6.0","1.0","242.0","351.0","22647","288","1"
"0","3.0","1.0","28.0","239.0","7534","1301","1"
"0","1.0","0.0","0.0","1000.0","10016","671","1"
"0","7.0","1.0","92.0","928.0","52573","1295","1"
"0","5.0","1.0","28.0","36.0","9584","984","1"
"0","5.0","2.0","454.0","721.0","8735","1062","1"
"0","1.0","0.0","86.0","162.0","36779","614","1"
"0","9.0","1.0","19.0","134.0","12424","486","1"
"1","6.0","2.0","39.0","272.0","18002","772","1"
"0","3.0","1.0","17.0","18.0","7019","497","1"
"0","6.0","1.0","12.0","114.0","19699","625","1"
"0","4.0","0.0","8.0","145.0","23949","633","1"
"0","7.0","1.0","0.0","998.0","10046","1426","1"
"0","6.0","5.0","0.0","0.0","36789","936","1"
"0","1.0","0.0","115.0","162.0","34602","893","1"
"1","2.0","0.0","0.0","1000.0","28110","1405","1"
"0","5.0","5.0","76.0","78.0","11053","76","1"
"0","8.0","9.0","0.0","9.0","22041","904","1"
"0","3.0","2.0","326.0","328.0","12406","1110","1"
"0","2.0","1.0","21.0","28.0","7812","1720","1"
"0","1.0","1.0","373.0","745.0","14896","695","1"
"1","4.0","1.0","90.0","148.0","25515","281","1"
"0","4.0","2.0","0.0","998.0","17758","817","1"
"0","3.0","1.0","92.0","261.0","17600","367","1"
"0","2.0","2.0","113.0","127.0","9706","915","1"
"0","3.0","2.0","191.0","256.0","31091","1683","1"
"0","3.0","4.0","25.0","44.0","13781","1024","1"
"0","4.0","3.0","4.0","7.0","6422","1365","1"
"0","4.0","1.0","0.0","9.0","27540","0","1"
"0","6.0","2.0","393.0","991.0","18828","2086","1"
"0","5.0","4.0","0.0","1.0","27464","794","1"
"0","7.0","4.0","0.0","0.0","14874","46","1"
"0","34.0","14.0","3.0","11.0","10835","277","1"
"0","4.0","3.0","92.0","122.0","36539","650","1"
"1","2.0","0.0","383.0","880.0","32330","1290","1"
"1","6.0","0.0","0.0","1000.0","19629","1397","1"
"0","4.0","0.0","57.0","78.0","19522","1181","1"
"0","4.0","2.0","25.0","42.0","9064","359","1"
"0","4.0","2.0","15.0","20.0","22190","1867","1"
"0","18.0","5.0","0.0","1000.0","15296","325","1"
"0","8.0","3.0","114.0","129.0","9578","617","1"
"1","6.0","0.0","341.0","550.0","24664","524","1"
"0","9.0","1.0","193.0","256.0","9428","696","1"
"0","2.0","0.0","28.0","49.0","10822","257","1"
"1","2.0","1.0","84.0","633.0","30078","112","1"
"1","3.0","0.0","239.0","364.0","20962","645","1"
"0","1.0","1.0","309.0","1000.0","15220","1660","1"
"0","4.0","1.0","58.0","269.0","23719","1279","1"
"0","35.0","12.0","1.0","3.0","14888","1853","1"
"1","59.0","10.0","0.0","0.0","26130","1121","1"
"0","3.0","0.0","70.0","147.0","4113","1968","1"
"0","4.0","2.0","439.0","803.0","12670","806","1"
"0","12.0","1.0","9.0","31.0","30880","75","1"
"0","2.0","0.0","461.0","1000.0","11573","1438","1"
"0","3.0","1.0","27.0","64.0","24473","1348","1"
"0","5.0","4.0","413.0","622.0","27122","1512","1"
"0","10.0","5.0","32.0","85.0","7643","2401","1"
"0","6.0","3.0","177.0","298.0","5411","455","1"
"0","38.0","12.0","112.0","120.0","5420","1166","1"
"0","7.0","3.0","262.0","297.0","10457","1320","1"
"0","9.0","7.0","6.0","10.0","20621","638","1"
"0","2.0","1.0","128.0","131.0","17927","1695","1"
"0","5.0","3.0","0.0","3.0","17521","322","1"
"0","25.0","3.0","6.0","12.0","24264","967","1"
"0","4.0","1.0","0.0","6.0","24669","2314","1"
"1","12.0","2.0","0.0","998.0","20588","864","1"
"0","47.0","28.0","0.0","7.0","25888","159","1"
"0","11.0","1.0","116.0","192.0","6689","343","1"
"0","75.0","14.0","385.0","547.0","18432","971","1"
"0","15.0","1.0","0.0","7.0","41585","1778","1"
"0","11.0","4.0","0.0","4.0","34263","330","1"
"0","7.0","2.0","14.0","106.0","43782","816","1"
"0","3.0","2.0","237.0","999.0","2784","629","1"
"0","7.0","1.0","51.0","69.0","13423","715","1"
"0","1.0","0.0","66.0","87.0","12393","899","1"
"0","4.0","1.0","53.0","79.0","27979","56","1"
"1","11.0","5.0","990.0","999.0","19318","1334","1"
"1","3.0","1.0","377.0","642.0","26607","255","1"
"0","8.0","1.0","29.0","40.0","7551","1316","1"
"0","13.0","5.0","147.0","250.0","32689","1337","1"
"0","3.0","2.0","0.0","1000.0","10551","1209","1"
"0","4.0","3.0","253.0","407.0","15068","1031","1"
"0","8.0","4.0","0.0","9.0","15912","769","1"
"0","70.0","32.0","0.0","63.0","31760","549","1"
"0","4.0","1.0","0.0","997.0","37985","536","1"
"0","3.0","1.0","220.0","371.0","16745","2309","1"
"0","8.0","3.0","5.0","21.0","26195","361","1"
"0","6.0","3.0","221.0","227.0","23822","656","1"
"0","17.0","3.0","2.0","7.0","6813","112","1"
"0","12.0","3.0","383.0","421.0","7108","1135","1"
"1","1.0","0.0","155.0","382.0","20207","679","1"
"0","2.0","3.0","7.0","21.0","16942","1026","1"
"0","3.0","1.0","636.0","997.0","24174","850","1"
"0","3.0","0.0","9.0","43.0","21909","1756","1"
"1","7.0","0.0","22.0","27.0","17418","177","1"
"0","7.0","1.0","0.0","965.0","12263","151","1"
"0","5.0","2.0","0.0","1000.0","15004","1577","1"
"0","4.0","1.0","233.0","301.0","6915","691","1"
"0","6.0","6.0","8.0","17.0","6429","889","1"
"1","23.0","1.0","32.0","204.0","17307","285","1"
"0","16.0","1.0","230.0","713.0","19242","1160","1"
"0","7.0","1.0","579.0","972.0","34492","1258","1"
"0","26.0","20.0","946.0","1000.0","1031","1415","1"
"0","1.0","2.0","79.0","219.0","19633","522","1"
"0","6.0","0.0","27.0","32.0","9819","90","1"
"0","7.0","2.0","4.0","7.0","38647","1855","1"
"0","20.0","8.0","678.0","681.0","23720","1772","1"
"0","2.0","1.0","281.0","745.0","23240","232","1"
"0","3.0","1.0","248.0","467.0","4475","700","0"
"0","1.0","1.0","342.0","418.0","33097","611","0"
"0","11.0","5.0","1.0","1.0","19222","1464","0"
"0","2.0","0.0","27.0","30.0","17597","1508","0"
"0","3.0","2.0","0.0","0.0","2682","1034","0"
"0","5.0","5.0","44.0","129.0","17541","1125","0"
"0","6.0","2.0","0.0","2.0","19064","157","0"
"0","4.0","1.0","10.0","103.0","13427","79","0"
"1","2.0","1.0","3.0","25.0","4213","1068","0"
"0","2.0","1.0","41.0","108.0","19351","52","0"
"0","4.0","2.0","25.0","87.0","12485","637","0"
"0","14.0","5.0","237.0","260.0","11552","1615","0"
"0","4.0","1.0","0.0","13.0","11186","37","0"
"0","2.0","1.0","3.0","8.0","21005","1284","0"
"0","2.0","2.0","152.0","165.0","38221","85","0"
"0","11.0","3.0","62.0","342.0","26967","503","0"
"0","5.0","3.0","0.0","0.0","1491","1783","0"
"0","4.0","1.0","142.0","241.0","21258","113","0"
"0","1.0","0.0","0.0","0.0","19809","1290","0"
"0","17.0","3.0","419.0","431.0","6569","1651","0"
"0","2.0","3.0","107.0","116.0","18010","762","0"
"0","3.0","0.0","925.0","998.0","14567","1002","0"
"0","1.0","0.0","101.0","224.0","10173","1091","0"
"0","1.0","0.0","116.0","248.0","10469","1082","0"
"0","4.0","1.0","100.0","316.0","29005","47","0"
"0","1.0","0.0","5.0","142.0","4463","1446","0"
"0","8.0","4.0","914.0","948.0","30339","270","0"
"1","1.0","1.0","1.0","1.0","9196","210","0"
"0","1.0","3.0","104.0","264.0","4235","433","0"
"0","5.0","1.0","0.0","2.0","16923","613","0"
"0","4.0","3.0","590.0","601.0","3032","1115","0"
"0","12.0","3.0","7.0","9.0","19374","206","0"
"0","7.0","3.0","36.0","365.0","4349","862","0"
"0","8.0","3.0","137.0","1000.0","17766","726","0"
"0","1.0","1.0","0.0","2.0","31888","399","0"
"0","3.0","1.0","4.0","21.0","4461","1184","0"
"0","1.0","1.0","0.0","0.0","12324","1230","0"
"0","6.0","1.0","42.0","111.0","7953","632","0"
"0","2.0","0.0","24.0","52.0","17537","1146","0"
"0","6.0","1.0","258.0","649.0","14408","793","0"
"0","1.0","0.0","319.0","400.0","4930","1395","0"
"0","3.0","4.0","0.0","1000.0","5227","1225","0"
"0","2.0","2.0","7.0","13.0","14800","946","0"
"0","9.0","6.0","155.0","272.0","18105","445","0"
"0","1.0","0.0","49.0","96.0","6281","915","0"
"0","5.0","4.0","13.0","882.0","15733","1410","0"
"0","7.0","1.0","422.0","827.0","15784","811","0"
"1","7.0","0.0","0.0","1.0","8564","562","0"
"0","3.0","1.0","0.0","0.0","1351","919","0"
"0","6.0","5.0","939.0","967.0","28184","2027","0"
"1","3.0","1.0","55.0","402.0","4351","2053","0"
"0","2.0","1.0","0.0","1.0","9579","1089","0"
"0","3.0","3.0","108.0","127.0","15","761","0"
"0","4.0","3.0","517.0","845.0","34571","423","0"
"0","5.0","2.0","13.0","40.0","14700","372","0"
"0","4.0","1.0","17.0","19.0","5210","1945","0"
"0","10.0","2.0","47.0","113.0","21592","1458","0"
"0","1.0","2.0","15.0","15.0","6942","1867","0"
"0","5.0","4.0","0.0","994.0","15851","1558","0"
"0","4.0","1.0","635.0","690.0","22756","664","0"
"0","5.0","1.0","9.0","10.0","2887","496","0"
"1","5.0","4.0","0.0","0.0","12437","459","0"
"0","5.0","4.0","215.0","227.0","7342","1826","0"
"1","8.0","1.0","746.0","796.0","16946","1161","0"
"0","1.0","1.0","0.0","2.0","16961","390","0"
"0","5.0","3.0","209.0","330.0","31935","1683","0"
"1","1.0","0.0","0.0","1000.0","3527","858","0"
"0","6.0","4.0","16.0","20.0","7091","1255","0"
"1","7.0","1.0","74.0","1000.0","2451","181","0"
"0","2.0","3.0","94.0","104.0","14295","70","0"
"0","10.0","4.0","409.0","443.0","10204","914","0"
"0","3.0","0.0","23.0","87.0","8117","210","0"
"0","5.0","2.0","188.0","223.0","3780","413","0"
"0","4.0","1.0","0.0","1.0","12479","796","0"
"0","2.0","2.0","975.0","977.0","9693","590","0"
"0","7.0","3.0","27.0","38.0","14562","103","0"
"0","3.0","0.0","270.0","295.0","13837","655","0"
"0","7.0","2.0","161.0","183.0","12474","926","0"
"0","6.0","5.0","0.0","44.0","15920","842","0"
"0","7.0","6.0","9.0","9.0","14540","1093","0"
"0","3.0","0.0","234.0","277.0","15988","143","0"
"0","3.0","0.0","87.0","184.0","18423","1181","0"
"0","16.0","10.0","964.0","1000.0","18600","853","0"
"0","9.0","3.0","3.0","53.0","7470","674","0"
"0","7.0","8.0","348.0","399.0","16989","704","0"
"0","1.0","1.0","36.0","245.0","14661","1288","0"
"0","2.0","0.0","0.0","2.0","33998","1265","0"
"0","4.0","3.0","66.0","216.0","11401","1544","0"
"0","4.0","4.0","7.0","7.0","6558","450","0"
"0","2.0","0.0","71.0","156.0","9749","872","0"
"0","9.0","6.0","0.0","2.0","23624","59","0"
"0","2.0","1.0","0.0","0.0","3670","1817","0"
"0","2.0","0.0","199.0","412.0","15500","91","0"
"1","3.0","2.0","0.0","0.0","19563","482","0"
"0","2.0","0.0","0.0","1000.0","17951","432","0"
"0","1.0","0.0","27.0","798.0","10093","276","0"
"0","13.0","2.0","933.0","942.0","3137","266","0"
"0","7.0","5.0","0.0","0.0","6274","996","0"
"0","3.0","1.0","220.0","422.0","11186","595","0"
"0","1.0","0.0","634.0","997.0","7897","634","0"
"0","1.0","0.0","0.0","15.0","12615","680","0"
"0","2.0","1.0","0.0","989.0","18313","1391","0"
"0","7.0","1.0","36.0","46.0","5555","651","0"
"0","3.0","3.0","21.0","26.0","10305","184","0"
"0","4.0","2.0","16.0","27.0","10996","642","0"
"0","4.0","2.0","0.0","0.0","30322","20","0"
"1","2.0","1.0","0.0","1000.0","23719","655","0"
"0","4.0","2.0","912.0","1000.0","12057","2842","0"
"0","2.0","0.0","0.0","1000.0","13499","496","0"
"0","3.0","0.0","0.0","0.0","12456","1559","0"
"0","2.0","1.0","1.0","1.0","9369","346","0"
"0","2.0","2.0","41.0","44.0","11588","1509","0"
"0","1.0","0.0","0.0","1.0","34117","954","0"
"0","3.0","1.0","2.0","25.0","17400","137","0"
"0","10.0","1.0","89.0","156.0","25035","1018","0"
"0","2.0","1.0","0.0","3.0","17250","1505","0"
"0","7.0","3.0","9.0","13.0","3491","34","0"
"0","11.0","5.0","277.0","616.0","9197","1148","0"
"0","4.0","3.0","195.0","1000.0","24374","3633","0"
"0","4.0","2.0","0.0","1000.0","24156","951","0"
"0","8.0","2.0","229.0","299.0","13423","852","0"
"0","2.0","1.0","259.0","310.0","6682","227","0"
"0","2.0","0.0","24.0","53.0","2981","1452","0"
"0","4.0","2.0","10.0","11.0","20391","1540","0"
"0","8.0","9.0","1.0","112.0","12418","758","0"
"0","4.0","3.0","0.0","4.0","17237","116","0"
"0","13.0","3.0","0.0","1000.0","30454","4001","0"
"0","5.0","4.0","24.0","271.0","4252","36","0"
"0","5.0","2.0","10.0","15.0","11145","184","0"
"0","2.0","2.0","6.0","206.0","22690","730","0"
"0","3.0","1.0","326.0","602.0","17151","1133","0"
"0","3.0","1.0","19.0","30.0","17867","1726","0"
"0","4.0","2.0","0.0","0.0","17591","394","0"
"0","3.0","0.0","0.0","1.0","14825","2381","0"
"0","2.0","2.0","0.0","1.0","10411","711","0"
"0","4.0","2.0","86.0","623.0","5426","1175","0"
"0","5.0","3.0","13.0","28.0","27235","1370","0"
"0","1.0","0.0","0.0","0.0","12116","861","0"
"0","4.0","0.0","0.0","1.0","4740","1683","0"
"0","4.0","2.0","0.0","0.0","7037","27","0"
"0","2.0","0.0","46.0","530.0","15659","560","0"
"0","2.0","1.0","0.0","61.0","24560","178","0"
"0","1.0","1.0","107.0","108.0","14809","2105","0"
"0","4.0","2.0","0.0","0.0","8962","420","0"
"0","8.0","1.0","0.0","0.0","7497","164","0"
"0","2.0","2.0","59.0","105.0","7960","880","0"
"1","2.0","1.0","15.0","139.0","24543","1073","0"
"0","9.0","0.0","437.0","1000.0","1583","262","0"
"1","8.0","1.0","0.0","118.0","24810","1719","0"
"1","9.0","0.0","7.0","229.0","12935","1167","0"
"0","5.0","2.0","11.0","11.0","23292","1050","0"
"1","4.0","0.0","0.0","1000.0","23866","59","0"
"0","6.0","2.0","104.0","144.0","16309","253","0"
"0","5.0","3.0","53.0","221.0","10651","2271","0"
"0","9.0","2.0","7.0","13.0","11326","1425","0"
"0","2.0","1.0","365.0","372.0","6428","210","0"
"0","4.0","2.0","1.0","4.0","4889","428","0"
"0","3.0","1.0","0.0","0.0","33539","701","0"
"0","3.0","4.0","0.0","0.0","20565","479","0"
"1","7.0","2.0","0.0","2.0","49587","2","0"
"0","3.0","3.0","237.0","381.0","2354","2462","0"
"0","3.0","0.0","0.0","0.0","10646","1183","0"
"0","7.0","6.0","0.0","0.0","14574","1279","0"
"0","8.0","4.0","95.0","109.0","9237","1282","0"
"0","1.0","0.0","156.0","889.0","10581","453","0"
"0","1.0","0.0","45.0","176.0","10227","655","0"
"0","1.0","2.0","90.0","102.0","697","1332","0"
"0","3.0","2.0","139.0","433.0","12750","689","0"
"0","3.0","1.0","0.0","1.0","8615","17","0"
"0","3.0","1.0","8.0","16.0","14631","666","0"
"0","11.0","5.0","74.0","76.0","39365","707","0"
"0","7.0","2.0","0.0","1.0","7166","137","0"
"0","3.0","0.0","1.0","20.0","14800","824","0"
"0","2.0","0.0","53.0","147.0","5220","0","0"
"0","1.0","0.0","2.0","491.0","8852","1353","0"
"0","52.0","15.0","0.0","998.0","7010","524","0"
"0","6.0","1.0","0.0","1.0","30119","1377","0"
"0","2.0","1.0","9.0","10.0","9084","175","0"
"0","2.0","2.0","0.0","0.0","9016","617","0"
"0","5.0","3.0","679.0","700.0","4876","2943","0"
"0","5.0","4.0","35.0","44.0","12559","790","0"
"0","3.0","1.0","0.0","8.0","18427","524","0"
"0","2.0","1.0","567.0","986.0","36826","2090","0"
"0","2.0","3.0","153.0","169.0","456","498","0"
"0","4.0","3.0","36.0","108.0","10137","35","0"
"0","6.0","3.0","0.0","1.0","13074","10","0"
"0","4.0","2.0","221.0","241.0","16932","113","0"
"0","3.0","0.0","25.0","58.0","12489","641","0"
"0","11.0","3.0","0.0","998.0","18995","414","0"
"0","3.0","1.0","230.0","945.0","16874","208","0"
"0","4.0","4.0","0.0","0.0","6343","1466","0"
"0","5.0","1.0","0.0","2.0","32676","814","0"
"0","4.0","1.0","0.0","728.0","6686","870","0"
"0","3.0","1.0","0.0","6.0","12083","244","0"
"1","4.0","0.0","0.0","0.0","12708","957","0"
"0","6.0","2.0","0.0","1000.0","19350","699","0"
"0","3.0","2.0","12.0","37.0","7604","1033","0"
"0","2.0","0.0","82.0","85.0","12332","145","0"
"0","1.0","0.0","0.0","0.0","8026","2376","0"
"0","8.0","3.0","50.0","110.0","13543","1161","0"
"0","3.0","2.0","11.0","427.0","8040","374","0"
"0","7.0","4.0","318.0","338.0","16813","257","0"
"0","1.0","1.0","8.0","8.0","11757","1089","0"
"0","1.0","1.0","625.0","998.0","2217","1312","0"
"0","2.0","1.0","54.0","100.0","7577","592","0"
"0","2.0","2.0","16.0","16.0","3","138","0"
"0","3.0","3.0","71.0","99.0","14601","756","0"
"0","2.0","1.0","561.0","820.0","5445","2052","0"
"0","2.0","0.0","16.0","16.0","19053","340","0"
"0","4.0","2.0","296.0","296.0","9852","99","0"
"0","3.0","1.0","0.0","6.0","2965","1148","0"
"0","1.0","2.0","0.0","0.0","11305","431","0"
"0","8.0","5.0","0.0","0.0","8320","53","0"
"0","9.0","2.0","850.0","1000.0","35576","186","0"
"0","4.0","2.0","7.0","7.0","15623","1084","0"
"0","2.0","1.0","23.0","858.0","2017","492","0"
"0","12.0","4.0","415.0","542.0","18623","885","0"
"0","2.0","1.0","0.0","0.0","9794","0","0"
"0","4.0","1.0","18.0","19.0","6383","727","0"
"0","1.0","1.0","393.0","446.0","15882","386","0"
"0","4.0","2.0","40.0","43.0","13137","717","0"
"0","3.0","2.0","0.0","0.0","35458","717","0"
"0","1.0","0.0","30.0","51.0","5553","824","0"
"0","1.0","0.0","255.0","526.0","22772","925","0"
"0","1.0","1.0","4.0","4.0","10650","1705","0"
"1","2.0","1.0","0.0","0.0","10266","1172","0"
"0","2.0","0.0","1.0","1.0","1501","436","0"
"0","1.0","2.0","38.0","40.0","3468","1831","0"
"0","3.0","0.0","798.0","998.0","11063","760","0"
"0","2.0","0.0","109.0","531.0","46733","806","0"
"0","4.0","2.0","0.0","1000.0","10922","1142","0"
"0","3.0","2.0","14.0","479.0","3390","2","0"
"0","18.0","5.0","673.0","998.0","49276","931","0"
"0","10.0","2.0","55.0","204.0","12034","1173","0"
"0","6.0","2.0","32.0","44.0","14004","283","0"
"0","3.0","1.0","2.0","2.0","11455","1656","0"
"0","2.0","0.0","0.0","1.0","26381","785","0"
"0","8.0","1.0","322.0","336.0","6874","2769","0"
"0","3.0","1.0","457.0","612.0","20436","1222","0"
"0","3.0","0.0","396.0","997.0","23942","101","0"
"0","3.0","1.0","146.0","174.0","10055","1060","0"
"0","1.0","0.0","0.0","0.0","24096","993","0"
"0","6.0","1.0","289.0","656.0","5047","245","0"
"1","1.0","0.0","94.0","176.0","31321","807","0"
"0","3.0","2.0","27.0","30.0","7517","75","0"
"0","14.0","5.0","139.0","259.0","16156","781","0"
"0","3.0","1.0","0.0","0.0","12186","364","0"
"0","6.0","3.0","943.0","998.0","6959","726","0"
"0","1.0","0.0","0.0","0.0","19811","435","0"
"0","1.0","0.0","8.0","8.0","9974","571","0"
"0","6.0","0.0","19.0","133.0","24411","1546","0"
"0","2.0","0.0","154.0","184.0","18712","675","0"
"0","2.0","1.0","102.0","136.0","17769","1479","0"
"0","1.0","0.0","179.0","559.0","5354","529","0"
"0","12.0","7.0","43.0","63.0","34499","265","0"
"0","1.0","0.0","94.0","247.0","2865","310","0"
"0","3.0","3.0","1.0","1.0","5551","39","0"
"1","345.0","31.0","54.0","998.0","8080","249","0"
"0","4.0","4.0","13.0","27.0","9297","126","0"
"0","6.0","2.0","1.0","2.0","2633","6","0"
"0","2.0","2.0","0.0","0.0","10705","1333","0"
"0","4.0","3.0","0.0","1000.0","17167","299","0"
"0","1.0","0.0","7.0","89.0","9993","333","0"
"1","2.0","0.0","5.0","7.0","13114","682","0"
"0","2.0","1.0","0.0","0.0","4346","475","0"
"0","1.0","0.0","3.0","3.0","7481","166","0"
"0","8.0","0.0","13.0","30.0","14321","1144","0"
"0","2.0","1.0","244.0","302.0","9123","2051","0"
"0","3.0","1.0","91.0","129.0","7923","2043","0"
"0","5.0","5.0","358.0","385.0","37078","525","0"
"0","4.0","4.0","66.0","93.0","15753","1051","0"
"0","3.0","0.0","395.0","995.0","18684","442","0"
"0","1.0","1.0","493.0","1000.0","8136","1627","0"
"0","3.0","2.0","31.0","70.0","8677","93","0"
"0","4.0","2.0","700.0","968.0","4999","963","0"
"0","5.0","1.0","170.0","172.0","381","2296","0"
"0","5.0","1.0","40.0","107.0","13581","1576","0"
"0","5.0","1.0","14.0","28.0","15509","454","0"
"0","1.0","0.0","209.0","245.0","8855","1047","0"
"0","3.0","2.0","14.0","16.0","9303","982","0"
"0","8.0","4.0","0.0","1000.0","18997","629","0"
"0","4.0","1.0","0.0","1.0","5440","58","0"
"0","8.0","8.0","3.0","7.0","14291","599","0"
"0","1.0","0.0","0.0","1000.0","25747","1716","0"
"0","3.0","0.0","0.0","0.0","27236","601","0"
"0","5.0","2.0","0.0","5.0","16853","469","0"
"0","5.0","4.0","0.0","2.0","37028","1055","0"
"0","6.0","1.0","541.0","771.0","2603","364","0"
"0","5.0","0.0","421.0","495.0","14737","677","0"
"0","2.0","1.0","0.0","1.0","11660","249","0"
"0","3.0","2.0","51.0","51.0","353","651","0"
"0","1.0","0.0","0.0","1000.0","2222","1769","0"
"0","8.0","5.0","211.0","412.0","19979","1456","0"
"0","4.0","1.0","3.0","70.0","19387","609","0"
"0","4.0","1.0","0.0","14.0","644","147","0"
"0","3.0","1.0","3.0","4.0","14505","157","0"
"0","5.0","2.0","407.0","410.0","8308","1548","0"
"0","1.0","0.0","208.0","284.0","4670","505","0"
"0","9.0","7.0","732.0","996.0","17454","229","0"
"0","2.0","2.0","144.0","146.0","5510","808","0"
"0","6.0","5.0","21.0","47.0","15789","783","0"
"0","1.0","0.0","0.0","7.0","21251","907","0"
"0","5.0","2.0","30.0","332.0","11585","679","0"
"0","2.0","2.0","0.0","0.0","20661","1152","0"
"0","3.0","2.0","0.0","0.0","14282","742","0"
"0","7.0","0.0","231.0","396.0","8895","173","0"
"0","2.0","1.0","7.0","10.0","14253","426","0"
"0","3.0","2.0","0.0","10.0","4390","1182","0"
"0","4.0","3.0","3.0","12.0","30002","507","0"
"0","20.0","7.0","250.0","446.0","13206","1144","0"
"0","4.0","1.0","16.0","24.0","5447","1312","0"
"0","4.0","0.0","517.0","645.0","16120","933","0"
